Cycle=1_Fc=3_X	Cycle=1_Fc=3_Y	Cycle=1_Fc=4_X	Cycle=1_Fc=4_Y	Cycle=1_Fc=4-3_X	Cycle=1_Fc=4-3_Y	Cycle=2_Fc=3_X	Cycle=2_Fc=3_Y	Cycle=2_Fc=4_X	Cycle=2_Fc=4_Y	Cycle=2_Fc=4-3_X	Cycle=2_Fc=4-3_Y	Cycle=3_Fc=3_X	Cycle=3_Fc=3_Y	Cycle=3_Fc=4_X	Cycle=3_Fc=4_Y	Cycle=3_Fc=4-3_X	Cycle=3_Fc=4-3_Y	Cycle=4_Fc=3_X	Cycle=4_Fc=3_Y	Cycle=4_Fc=4_X	Cycle=4_Fc=4_Y	Cycle=4_Fc=4-3_X	Cycle=4_Fc=4-3_Y	Cycle=5_Fc=3_X	Cycle=5_Fc=3_Y	Cycle=5_Fc=4_X	Cycle=5_Fc=4_Y	Cycle=5_Fc=4-3_X	Cycle=5_Fc=4-3_Y	Cycle=6_Fc=3_X	Cycle=6_Fc=3_Y	Cycle=6_Fc=4_X	Cycle=6_Fc=4_Y	Cycle=6_Fc=4-3_X	Cycle=6_Fc=4-3_Y	Cycle=7_Fc=3_X	Cycle=7_Fc=3_Y	Cycle=7_Fc=4_X	Cycle=7_Fc=4_Y	Cycle=7_Fc=4-3_X	Cycle=7_Fc=4-3_Y	Cycle=8_Fc=3_X	Cycle=8_Fc=3_Y	Cycle=8_Fc=4_X	Cycle=8_Fc=4_Y	Cycle=8_Fc=4-3_X	Cycle=8_Fc=4-3_Y	Cycle=9_Fc=3_X	Cycle=9_Fc=3_Y	Cycle=9_Fc=4_X	Cycle=9_Fc=4_Y	Cycle=9_Fc=4-3_X	Cycle=9_Fc=4-3_Y	Cycle=10_Fc=3_X	Cycle=10_Fc=3_Y	Cycle=10_Fc=4_X	Cycle=10_Fc=4_Y	Cycle=10_Fc=4-3_X	Cycle=10_Fc=4-3_Y	Cycle=11_Fc=3_X	Cycle=11_Fc=3_Y	Cycle=11_Fc=4_X	Cycle=11_Fc=4_Y	Cycle=11_Fc=4-3_X	Cycle=11_Fc=4-3_Y	Cycle=12_Fc=3_X	Cycle=12_Fc=3_Y	Cycle=12_Fc=4_X	Cycle=12_Fc=4_Y	Cycle=12_Fc=4-3_X	Cycle=12_Fc=4-3_Y	Cycle=13_Fc=3_X	Cycle=13_Fc=3_Y	Cycle=13_Fc=4_X	Cycle=13_Fc=4_Y	Cycle=13_Fc=4-3_X	Cycle=13_Fc=4-3_Y	Cycle=14_Fc=3_X	Cycle=14_Fc=3_Y	Cycle=14_Fc=4_X	Cycle=14_Fc=4_Y	Cycle=14_Fc=4-3_X	Cycle=14_Fc=4-3_Y	Cycle=15_Fc=3_X	Cycle=15_Fc=3_Y	Cycle=15_Fc=4_X	Cycle=15_Fc=4_Y	Cycle=15_Fc=4-3_X	Cycle=15_Fc=4-3_Y	Cycle=16_Fc=3_X	Cycle=16_Fc=3_Y	Cycle=16_Fc=4_X	Cycle=16_Fc=4_Y	Cycle=16_Fc=4-3_X	Cycle=16_Fc=4-3_Y	Cycle=17_Fc=3_X	Cycle=17_Fc=3_Y	Cycle=17_Fc=4_X	Cycle=17_Fc=4_Y	Cycle=17_Fc=4-3_X	Cycle=17_Fc=4-3_Y	Cycle=18_Fc=3_X	Cycle=18_Fc=3_Y	Cycle=18_Fc=4_X	Cycle=18_Fc=4_Y	Cycle=18_Fc=4-3_X	Cycle=18_Fc=4-3_Y	Cycle=19_Fc=3_X	Cycle=19_Fc=3_Y	Cycle=19_Fc=4_X	Cycle=19_Fc=4_Y	Cycle=19_Fc=4-3_X	Cycle=19_Fc=4-3_Y	Cycle=20_Fc=3_X	Cycle=20_Fc=3_Y	Cycle=20_Fc=4_X	Cycle=20_Fc=4_Y	Cycle=20_Fc=4-3_X	Cycle=20_Fc=4-3_Y	Cycle=21_Fc=3_X	Cycle=21_Fc=3_Y	Cycle=21_Fc=4_X	Cycle=21_Fc=4_Y	Cycle=21_Fc=4-3_X	Cycle=21_Fc=4-3_Y	Cycle=22_Fc=3_X	Cycle=22_Fc=3_Y	Cycle=22_Fc=4_X	Cycle=22_Fc=4_Y	Cycle=22_Fc=4-3_X	Cycle=22_Fc=4-3_Y	Cycle=23_Fc=3_X	Cycle=23_Fc=3_Y	Cycle=23_Fc=4_X	Cycle=23_Fc=4_Y	Cycle=23_Fc=4-3_X	Cycle=23_Fc=4-3_Y	Cycle=24_Fc=3_X	Cycle=24_Fc=3_Y	Cycle=24_Fc=4_X	Cycle=24_Fc=4_Y	Cycle=24_Fc=4-3_X	Cycle=24_Fc=4-3_Y	Cycle=25_Fc=3_X	Cycle=25_Fc=3_Y	Cycle=25_Fc=4_X	Cycle=25_Fc=4_Y	Cycle=25_Fc=4-3_X	Cycle=25_Fc=4-3_Y
1.1	23660.6	1.1	24284	1.1	623.465	1.1	23645.9	1.1	24250.1	1.1	604.209	1.1	23655.2	1.1	24245.8	1.1	590.674	1.1	23667.9	1.1	24245	1.1	577.07	1.1	23673.5	1.1	24244.9	1.1	571.377	1.1	23679.7	1.1	24246.2	1.1	566.49	1.1	23687.2	1.1	24248.8	1.1	561.602	1.1	23697.2	1.1	24253.3	1.1	556.146	1.1	23718.1	1.1	24264.9	1.1	546.84	1.1	23760	1.1	24287.2	1.1	527.229	1.1	23833.5	1.1	24327	1.1	493.496	1.1	23944.2	1.1	24401.7	1.1	457.576	1.1	24062.7	1.1	24553.9	1.1	491.256	1.1	24065.1	1.1	24537.4	1.1	472.32	1.1	24070.4	1.1	24532.7	1.1	462.32	1.1	24077.7	1.1	24532.6	1.1	454.945	1.1	24084.9	1.1	24533.6	1.1	448.746	1.1	24091.7	1.1	24534.9	1.1	443.266	1.1	24098.7	1.1	24536.6	1.1	437.945	1.1	24106.9	1.1	24539.2	1.1	432.311	1.1	24116.3	1.1	24543	1.1	426.795	1.1	24126.7	1.1	24547.2	1.1	420.531	1.1	24134.1	1.1	24549.7	1.1	415.527	1.1	24213.6	1.1	24595.5	1.1	381.951	1.1	24216.6	1.1	24592	1.1	375.476
1.2	23660.6	1.2	24284.1	1.2	623.477	1.2	23645.9	1.2	24250.1	1.2	604.195	1.2	23655.2	1.2	24245.8	1.2	590.676	1.2	23667.9	1.2	24245	1.2	577.07	1.2	23673.5	1.2	24244.9	1.2	571.371	1.2	23679.7	1.2	24246.2	1.2	566.477	1.2	23687.2	1.2	24248.8	1.2	561.585	1.2	23697.2	1.2	24253.3	1.2	556.137	1.2	23718.1	1.2	24264.9	1.2	546.836	1.2	23760	1.2	24287.2	1.2	527.229	1.2	23833.5	1.2	24327	1.2	493.49	1.2	23944.2	1.2	24401.7	1.2	457.557	1.2	24062.7	1.2	24553.9	1.2	491.246	1.2	24065.1	1.2	24537.4	1.2	472.316	1.2	24070.4	1.2	24532.7	1.2	462.32	1.2	24077.7	1.2	24532.6	1.2	454.926	1.2	24084.9	1.2	24533.6	1.2	448.746	1.2	24091.7	1.2	24534.9	1.2	443.26	1.2	24098.7	1.2	24536.6	1.2	437.939	1.2	24106.9	1.2	24539.2	1.2	432.311	1.2	24116.3	1.2	24543	1.2	426.785	1.2	24126.7	1.2	24547.2	1.2	420.537	1.2	24134.1	1.2	24549.7	1.2	415.529	1.2	24213.6	1.2	24595.5	1.2	381.939	1.2	24216.6	1.2	24592	1.2	375.469
1.3	23660.6	1.3	24284.1	1.3	623.469	1.3	23645.9	1.3	24250.1	1.3	604.189	1.3	23655.2	1.3	24245.8	1.3	590.672	1.3	23667.9	1.3	24245	1.3	577.057	1.3	23673.5	1.3	24244.9	1.3	571.371	1.3	23679.8	1.3	24246.2	1.3	566.48	1.3	23687.2	1.3	24248.8	1.3	561.568	1.3	23697.2	1.3	24253.3	1.3	556.121	1.3	23718.1	1.3	24264.9	1.3	546.82	1.3	23760	1.3	24287.2	1.3	527.234	1.3	23833.5	1.3	24327	1.3	493.5	1.3	23944.2	1.3	24401.7	1.3	457.557	1.3	24062.7	1.3	24553.9	1.3	491.24	1.3	24065.1	1.3	24537.4	1.3	472.322	1.3	24070.4	1.3	24532.7	1.3	462.326	1.3	24077.7	1.3	24532.6	1.3	454.926	1.3	24084.9	1.3	24533.7	1.3	448.75	1.3	24091.7	1.3	24534.9	1.3	443.256	1.3	24098.7	1.3	24536.6	1.3	437.936	1.3	24106.9	1.3	24539.2	1.3	432.295	1.3	24116.3	1.3	24543.1	1.3	426.783	1.3	24126.7	1.3	24547.2	1.3	420.531	1.3	24134.2	1.3	24549.7	1.3	415.525	1.3	24213.6	1.3	24595.5	1.3	381.936	1.3	24216.6	1.3	24592	1.3	375.469
1.4	23660.7	1.4	24284.1	1.4	623.466	1.4	23645.9	1.4	24250.1	1.4	604.199	1.4	23655.2	1.4	24245.8	1.4	590.66	1.4	23667.9	1.4	24245	1.4	577.051	1.4	23673.6	1.4	24244.9	1.4	571.371	1.4	23679.8	1.4	24246.2	1.4	566.477	1.4	23687.2	1.4	24248.8	1.4	561.578	1.4	23697.2	1.4	24253.3	1.4	556.126	1.4	23718.1	1.4	24264.9	1.4	546.82	1.4	23760	1.4	24287.2	1.4	527.236	1.4	23833.6	1.4	24327	1.4	493.506	1.4	23944.2	1.4	24401.7	1.4	457.555	1.4	24062.7	1.4	24553.9	1.4	491.236	1.4	24065.1	1.4	24537.4	1.4	472.307	1.4	24070.4	1.4	24532.7	1.4	462.32	1.4	24077.7	1.4	24532.6	1.4	454.92	1.4	24084.9	1.4	24533.7	1.4	448.746	1.4	24091.7	1.4	24534.9	1.4	443.251	1.4	24098.7	1.4	24536.6	1.4	437.926	1.4	24106.9	1.4	24539.2	1.4	432.285	1.4	24116.3	1.4	24543.1	1.4	426.771	1.4	24126.7	1.4	24547.2	1.4	420.536	1.4	24134.2	1.4	24549.7	1.4	415.516	1.4	24213.6	1.4	24595.5	1.4	381.92	1.4	24216.6	1.4	24592	1.4	375.469
1.5	23660.7	1.5	24284.1	1.5	623.461	1.5	23645.9	1.5	24250.1	1.5	604.191	1.5	23655.2	1.5	24245.8	1.5	590.666	1.5	23667.9	1.5	24245	1.5	577.061	1.5	23673.6	1.5	24244.9	1.5	571.366	1.5	23679.8	1.5	24246.2	1.5	566.471	1.5	23687.2	1.5	24248.8	1.5	561.586	1.5	23697.2	1.5	24253.3	1.5	556.115	1.5	23718.1	1.5	24264.9	1.5	546.826	1.5	23760	1.5	24287.2	1.5	527.236	1.5	23833.6	1.5	24327	1.5	493.495	1.5	23944.2	1.5	24401.8	1.5	457.563	1.5	24062.7	1.5	24553.9	1.5	491.226	1.5	24065.1	1.5	24537.4	1.5	472.301	1.5	24070.4	1.5	24532.7	1.5	462.313	1.5	24077.7	1.5	24532.6	1.5	454.916	1.5	24084.9	1.5	24533.7	1.5	448.744	1.5	24091.7	1.5	24535	1.5	443.25	1.5	24098.7	1.5	24536.6	1.5	437.932	1.5	24106.9	1.5	24539.2	1.5	432.291	1.5	24116.3	1.5	24543.1	1.5	426.777	1.5	24126.7	1.5	24547.3	1.5	420.539	1.5	24134.2	1.5	24549.7	1.5	415.51	1.5	24213.6	1.5	24595.5	1.5	381.916	1.5	24216.6	1.5	24592	1.5	375.469
1.6	23660.7	1.6	24284.1	1.6	623.465	1.6	23645.9	1.6	24250.1	1.6	604.189	1.6	23655.2	1.6	24245.8	1.6	590.66	1.6	23667.9	1.6	24245	1.6	577.061	1.6	23673.6	1.6	24244.9	1.6	571.365	1.6	23679.8	1.6	24246.2	1.6	566.471	1.6	23687.2	1.6	24248.8	1.6	561.586	1.6	23697.2	1.6	24253.3	1.6	556.109	1.6	23718.1	1.6	24264.9	1.6	546.816	1.6	23760	1.6	24287.2	1.6	527.227	1.6	23833.6	1.6	24327	1.6	493.488	1.6	23944.2	1.6	24401.8	1.6	457.546	1.6	24062.7	1.6	24553.9	1.6	491.233	1.6	24065.1	1.6	24537.4	1.6	472.301	1.6	24070.4	1.6	24532.7	1.6	462.311	1.6	24077.7	1.6	24532.6	1.6	454.92	1.6	24084.9	1.6	24533.7	1.6	448.756	1.6	24091.7	1.6	24535	1.6	443.246	1.6	24098.7	1.6	24536.6	1.6	437.932	1.6	24106.9	1.6	24539.2	1.6	432.287	1.6	24116.3	1.6	24543.1	1.6	426.767	1.6	24126.7	1.6	24547.3	1.6	420.549	1.6	24134.2	1.6	24549.7	1.6	415.516	1.6	24213.6	1.6	24595.5	1.6	381.905	1.6	24216.6	1.6	24592	1.6	375.475
1.7	23660.7	1.7	24284.1	1.7	623.467	1.7	23645.9	1.7	24250.1	1.7	604.189	1.7	23655.2	1.7	24245.8	1.7	590.656	1.7	23667.9	1.7	24245	1.7	577.061	1.7	23673.6	1.7	24244.9	1.7	571.359	1.7	23679.8	1.7	24246.2	1.7	566.467	1.7	23687.2	1.7	24248.8	1.7	561.586	1.7	23697.2	1.7	24253.3	1.7	556.115	1.7	23718.1	1.7	24264.9	1.7	546.811	1.7	23760	1.7	24287.2	1.7	527.23	1.7	23833.6	1.7	24327.1	1.7	493.5	1.7	23944.2	1.7	24401.8	1.7	457.539	1.7	24062.7	1.7	24553.9	1.7	491.236	1.7	24065.1	1.7	24537.4	1.7	472.297	1.7	24070.4	1.7	24532.7	1.7	462.307	1.7	24077.7	1.7	24532.6	1.7	454.916	1.7	24084.9	1.7	24533.7	1.7	448.746	1.7	24091.7	1.7	24535	1.7	443.236	1.7	24098.7	1.7	24536.6	1.7	437.937	1.7	24106.9	1.7	24539.2	1.7	432.291	1.7	24116.3	1.7	24543.1	1.7	426.756	1.7	24126.7	1.7	24547.3	1.7	420.559	1.7	24134.2	1.7	24549.7	1.7	415.506	1.7	24213.6	1.7	24595.5	1.7	381.898	1.7	24216.6	1.7	24592	1.7	375.475
1.8	23660.7	1.8	24284.2	1.8	623.473	1.8	23645.9	1.8	24250.1	1.8	604.195	1.8	23655.2	1.8	24245.8	1.8	590.656	1.8	23667.9	1.8	24245	1.8	577.066	1.8	23673.6	1.8	24244.9	1.8	571.365	1.8	23679.8	1.8	24246.2	1.8	566.457	1.8	23687.2	1.8	24248.8	1.8	561.58	1.8	23697.3	1.8	24253.3	1.8	556.105	1.8	23718.1	1.8	24264.9	1.8	546.807	1.8	23760	1.8	24287.2	1.8	527.227	1.8	23833.6	1.8	24327.1	1.8	493.5	1.8	23944.2	1.8	24401.8	1.8	457.545	1.8	24062.7	1.8	24553.9	1.8	491.229	1.8	24065.1	1.8	24537.4	1.8	472.297	1.8	24070.4	1.8	24532.7	1.8	462.301	1.8	24077.7	1.8	24532.6	1.8	454.91	1.8	24084.9	1.8	24533.7	1.8	448.74	1.8	24091.7	1.8	24535	1.8	443.24	1.8	24098.7	1.8	24536.6	1.8	437.92	1.8	24106.9	1.8	24539.2	1.8	432.301	1.8	24116.3	1.8	24543.1	1.8	426.75	1.8	24126.7	1.8	24547.3	1.8	420.545	1.8	24134.2	1.8	24549.7	1.8	415.5	1.8	24213.7	1.8	24595.5	1.8	381.895	1.8	24216.6	1.8	24592	1.8	375.465
1.9	23660.7	1.9	24284.2	1.9	623.452	1.9	23645.9	1.9	24250.1	1.9	604.18	1.9	23655.2	1.9	24245.8	1.9	590.65	1.9	23667.9	1.9	24245	1.9	577.061	1.9	23673.6	1.9	24244.9	1.9	571.355	1.9	23679.8	1.9	24246.2	1.9	566.461	1.9	23687.3	1.9	24248.8	1.9	561.58	1.9	23697.3	1.9	24253.3	1.9	556.105	1.9	23718.1	1.9	24264.9	1.9	546.801	1.9	23760	1.9	24287.2	1.9	527.217	1.9	23833.6	1.9	24327.1	1.9	493.5	1.9	23944.2	1.9	24401.8	1.9	457.549	1.9	24062.7	1.9	24553.9	1.9	491.234	1.9	24065.1	1.9	24537.4	1.9	472.287	1.9	24070.4	1.9	24532.7	1.9	462.301	1.9	24077.7	1.9	24532.6	1.9	454.91	1.9	24084.9	1.9	24533.7	1.9	448.74	1.9	24091.8	1.9	24535	1.9	443.236	1.9	24098.7	1.9	24536.6	1.9	437.926	1.9	24106.9	1.9	24539.2	1.9	432.307	1.9	24116.3	1.9	24543.1	1.9	426.746	1.9	24126.7	1.9	24547.3	1.9	420.545	1.9	24134.2	1.9	24549.7	1.9	415.506	1.9	24213.7	1.9	24595.5	1.9	381.891	1.9	24216.6	1.9	24592	1.9	375.459
2	23660.7	2	24284.2	2	623.455	2	23645.9	2	24250.1	2	604.186	2	23655.2	2	24245.9	2	590.66	2	23667.9	2	24245	2	577.055	2	23673.6	2	24244.9	2	571.346	2	23679.8	2	24246.2	2	566.467	2	23687.3	2	24248.8	2	561.576	2	23697.3	2	24253.3	2	556.1	2	23718.1	2	24264.9	2	546.801	2	23760	2	24287.2	2	527.217	2	23833.6	2	24327.1	2	493.496	2	23944.2	2	24401.8	2	457.555	2	24062.7	2	24553.9	2	491.229	2	24065.1	2	24537.4	2	472.281	2	24070.4	2	24532.7	2	462.297	2	24077.7	2	24532.6	2	454.91	2	24084.9	2	24533.7	2	448.744	2	24091.8	2	24535	2	443.236	2	24098.7	2	24536.6	2	437.916	2	24106.9	2	24539.2	2	432.301	2	24116.3	2	24543.1	2	426.736	2	24126.7	2	24547.3	2	420.539	2	24134.2	2	24549.7	2	415.51	2	24213.7	2	24595.5	2	381.875	2	24216.6	2	24592.1	2	375.471
2.1	23660.8	2.1	24284.2	2.1	623.451	2.1	23645.9	2.1	24250.1	2.1	604.191	2.1	23655.2	2.1	24245.9	2.1	590.665	2.1	23667.9	2.1	24245	2.1	577.057	2.1	23673.6	2.1	24244.9	2.1	571.336	2.1	23679.8	2.1	24246.2	2.1	566.457	2.1	23687.3	2.1	24248.8	2.1	561.58	2.1	23697.3	2.1	24253.4	2.1	556.109	2.1	23718.1	2.1	24264.9	2.1	546.806	2.1	23760.1	2.1	24287.2	2.1	527.207	2.1	23833.6	2.1	24327.1	2.1	493.5	2.1	23944.3	2.1	24401.8	2.1	457.545	2.1	24062.7	2.1	24554	2.1	491.236	2.1	24065.1	2.1	24537.4	2.1	472.287	2.1	24070.4	2.1	24532.7	2.1	462.301	2.1	24077.7	2.1	24532.6	2.1	454.906	2.1	24084.9	2.1	24533.7	2.1	448.756	2.1	24091.8	2.1	24535	2.1	443.236	2.1	24098.7	2.1	24536.6	2.1	437.91	2.1	24107	2.1	24539.3	2.1	432.307	2.1	24116.3	2.1	24543.1	2.1	426.74	2.1	24126.7	2.1	24547.3	2.1	420.549	2.1	24134.2	2.1	24549.7	2.1	415.506	2.1	24213.7	2.1	24595.6	2.1	381.881	2.1	24216.6	2.1	24592.1	2.1	375.467
2.2	23660.8	2.2	24284.2	2.2	623.455	2.2	23646	2.2	24250.1	2.2	604.188	2.2	23655.2	2.2	24245.9	2.2	590.658	2.2	23667.9	2.2	24245	2.2	577.051	2.2	23673.6	2.2	24244.9	2.2	571.34	2.2	23679.8	2.2	24246.3	2.2	566.461	2.2	23687.3	2.2	24248.8	2.2	561.576	2.2	23697.3	2.2	24253.4	2.2	556.105	2.2	23718.1	2.2	24264.9	2.2	546.799	2.2	23760.1	2.2	24287.2	2.2	527.196	2.2	23833.6	2.2	24327.1	2.2	493.506	2.2	23944.3	2.2	24401.8	2.2	457.535	2.2	24062.7	2.2	24554	2.2	491.227	2.2	24065.1	2.2	24537.4	2.2	472.281	2.2	24070.4	2.2	24532.7	2.2	462.301	2.2	24077.7	2.2	24532.6	2.2	454.905	2.2	24084.9	2.2	24533.7	2.2	448.75	2.2	24091.8	2.2	24535	2.2	443.227	2.2	24098.8	2.2	24536.6	2.2	437.906	2.2	24107	2.2	24539.3	2.2	432.296	2.2	24116.3	2.2	24543.1	2.2	426.736	2.2	24126.8	2.2	24547.3	2.2	420.545	2.2	24134.2	2.2	24549.7	2.2	415.5	2.2	24213.7	2.2	24595.6	2.2	381.877	2.2	24216.6	2.2	24592.1	2.2	375.467
2.3	23660.8	2.3	24284.2	2.3	623.457	2.3	23646	2.3	24250.1	2.3	604.177	2.3	23655.2	2.3	24245.9	2.3	590.67	2.3	23667.9	2.3	24245	2.3	577.047	2.3	23673.6	2.3	24244.9	2.3	571.336	2.3	23679.8	2.3	24246.3	2.3	566.456	2.3	23687.3	2.3	24248.8	2.3	561.576	2.3	23697.3	2.3	24253.4	2.3	556.105	2.3	23718.1	2.3	24264.9	2.3	546.795	2.3	23760.1	2.3	24287.3	2.3	527.199	2.3	23833.6	2.3	24327.1	2.3	493.5	2.3	23944.3	2.3	24401.8	2.3	457.539	2.3	24062.8	2.3	24554	2.3	491.221	2.3	24065.1	2.3	24537.4	2.3	472.277	2.3	24070.5	2.3	24532.8	2.3	462.307	2.3	24077.7	2.3	24532.6	2.3	454.898	2.3	24084.9	2.3	24533.7	2.3	448.746	2.3	24091.8	2.3	24535	2.3	443.227	2.3	24098.8	2.3	24536.6	2.3	437.896	2.3	24107	2.3	24539.3	2.3	432.289	2.3	24116.3	2.3	24543.1	2.3	426.727	2.3	24126.8	2.3	24547.3	2.3	420.535	2.3	24134.2	2.3	24549.7	2.3	415.506	2.3	24213.7	2.3	24595.6	2.3	381.881	2.3	24216.6	2.3	24592.1	2.3	375.457
2.4	23660.8	2.4	24284.2	2.4	623.463	2.4	23646	2.4	24250.1	2.4	604.18	2.4	23655.2	2.4	24245.9	2.4	590.68	2.4	23668	2.4	24245	2.4	577.041	2.4	23673.6	2.4	24244.9	2.4	571.326	2.4	23679.8	2.4	24246.3	2.4	566.455	2.4	23687.3	2.4	24248.8	2.4	561.57	2.4	23697.3	2.4	24253.4	2.4	556.107	2.4	23718.2	2.4	24264.9	2.4	546.789	2.4	23760.1	2.4	24287.3	2.4	527.195	2.4	23833.6	2.4	24327.1	2.4	493.496	2.4	23944.3	2.4	24401.8	2.4	457.539	2.4	24062.8	2.4	24554	2.4	491.217	2.4	24065.1	2.4	24537.4	2.4	472.266	2.4	24070.5	2.4	24532.8	2.4	462.296	2.4	24077.7	2.4	24532.6	2.4	454.908	2.4	24084.9	2.4	24533.7	2.4	448.746	2.4	24091.8	2.4	24535	2.4	443.217	2.4	24098.8	2.4	24536.7	2.4	437.9	2.4	24107	2.4	24539.3	2.4	432.299	2.4	24116.4	2.4	24543.1	2.4	426.73	2.4	24126.8	2.4	24547.3	2.4	420.535	2.4	24134.2	2.4	24549.7	2.4	415.512	2.4	24213.7	2.4	24595.6	2.4	381.877	2.4	24216.6	2.4	24592.1	2.4	375.457
2.5	23660.8	2.5	24284.2	2.5	623.452	2.5	23646	2.5	24250.1	2.5	604.176	2.5	23655.2	2.5	24245.9	2.5	590.676	2.5	23668	2.5	24245	2.5	577.046	2.5	23673.6	2.5	24244.9	2.5	571.33	2.5	23679.8	2.5	24246.3	2.5	566.449	2.5	23687.3	2.5	24248.8	2.5	561.566	2.5	23697.3	2.5	24253.4	2.5	556.102	2.5	23718.2	2.5	24264.9	2.5	546.795	2.5	23760.1	2.5	24287.3	2.5	527.186	2.5	23833.6	2.5	24327.1	2.5	493.49	2.5	23944.3	2.5	24401.8	2.5	457.535	2.5	24062.8	2.5	24554	2.5	491.221	2.5	24065.2	2.5	24537.4	2.5	472.27	2.5	24070.5	2.5	24532.8	2.5	462.299	2.5	24077.7	2.5	24532.6	2.5	454.904	2.5	24084.9	2.5	24533.7	2.5	448.736	2.5	24091.8	2.5	24535	2.5	443.221	2.5	24098.8	2.5	24536.7	2.5	437.896	2.5	24107	2.5	24539.3	2.5	432.305	2.5	24116.4	2.5	24543.1	2.5	426.727	2.5	24126.8	2.5	24547.3	2.5	420.529	2.5	24134.2	2.5	24549.7	2.5	415.507	2.5	24213.7	2.5	24595.6	2.5	381.881	2.5	24216.6	2.5	24592.1	2.5	375.446
2.6	23660.8	2.6	24284.3	2.6	623.445	2.6	23646	2.6	24250.2	2.6	604.176	2.6	23655.2	2.6	24245.9	2.6	590.676	2.6	23668	2.6	24245	2.6	577.039	2.6	23673.6	2.6	24244.9	2.6	571.325	2.6	23679.8	2.6	24246.3	2.6	566.455	2.6	23687.3	2.6	24248.8	2.6	561.566	2.6	23697.3	2.6	24253.4	2.6	556.107	2.6	23718.2	2.6	24264.9	2.6	546.789	2.6	23760.1	2.6	24287.3	2.6	527.18	2.6	23833.6	2.6	24327.1	2.6	493.496	2.6	23944.3	2.6	24401.8	2.6	457.541	2.6	24062.8	2.6	24554	2.6	491.217	2.6	24065.2	2.6	24537.4	2.6	472.266	2.6	24070.5	2.6	24532.8	2.6	462.295	2.6	24077.7	2.6	24532.6	2.6	454.895	2.6	24085	2.6	24533.7	2.6	448.73	2.6	24091.8	2.6	24535	2.6	443.216	2.6	24098.8	2.6	24536.7	2.6	437.9	2.6	24107	2.6	24539.3	2.6	432.305	2.6	24116.4	2.6	24543.1	2.6	426.73	2.6	24126.8	2.6	24547.3	2.6	420.537	2.6	24134.2	2.6	24549.7	2.6	415.5	2.6	24213.7	2.6	24595.6	2.6	381.877	2.6	24216.6	2.6	24592.1	2.6	375.439
2.7	23660.8	2.7	24284.3	2.7	623.441	2.7	23646	2.7	24250.2	2.7	604.166	2.7	23655.2	2.7	24245.9	2.7	590.666	2.7	23668	2.7	24245	2.7	577.039	2.7	23673.6	2.7	24244.9	2.7	571.318	2.7	23679.8	2.7	24246.3	2.7	566.445	2.7	23687.3	2.7	24248.8	2.7	561.561	2.7	23697.3	2.7	24253.4	2.7	556.102	2.7	23718.2	2.7	24264.9	2.7	546.795	2.7	23760.1	2.7	24287.3	2.7	527.186	2.7	23833.6	2.7	24327.1	2.7	493.486	2.7	23944.3	2.7	24401.8	2.7	457.537	2.7	24062.8	2.7	24554	2.7	491.207	2.7	24065.2	2.7	24537.4	2.7	472.27	2.7	24070.5	2.7	24532.8	2.7	462.289	2.7	24077.7	2.7	24532.6	2.7	454.896	2.7	24085	2.7	24533.7	2.7	448.736	2.7	24091.8	2.7	24535	2.7	443.205	2.7	24098.8	2.7	24536.7	2.7	437.896	2.7	24107	2.7	24539.3	2.7	432.309	2.7	24116.4	2.7	24543.1	2.7	426.727	2.7	24126.8	2.7	24547.3	2.7	420.527	2.7	24134.2	2.7	24549.7	2.7	415.5	2.7	24213.7	2.7	24595.6	2.7	381.871	2.7	24216.7	2.7	24592.1	2.7	375.445
2.8	23660.9	2.8	24284.3	2.8	623.445	2.8	23646	2.8	24250.2	2.8	604.16	2.8	23655.3	2.8	24245.9	2.8	590.66	2.8	23668	2.8	24245	2.8	577.049	2.8	23673.6	2.8	24245	2.8	571.326	2.8	23679.8	2.8	24246.3	2.8	566.445	2.8	23687.3	2.8	24248.8	2.8	561.556	2.8	23697.3	2.8	24253.4	2.8	556.107	2.8	23718.2	2.8	24264.9	2.8	546.785	2.8	23760.1	2.8	24287.3	2.8	527.176	2.8	23833.6	2.8	24327.1	2.8	493.477	2.8	23944.3	2.8	24401.8	2.8	457.541	2.8	24062.8	2.8	24554	2.8	491.207	2.8	24065.2	2.8	24537.4	2.8	472.266	2.8	24070.5	2.8	24532.8	2.8	462.299	2.8	24077.8	2.8	24532.6	2.8	454.891	2.8	24085	2.8	24533.7	2.8	448.725	2.8	24091.8	2.8	24535	2.8	443.209	2.8	24098.8	2.8	24536.7	2.8	437.896	2.8	24107	2.8	24539.3	2.8	432.316	2.8	24116.4	2.8	24543.1	2.8	426.721	2.8	24126.8	2.8	24547.3	2.8	420.518	2.8	24134.2	2.8	24549.7	2.8	415.506	2.8	24213.7	2.8	24595.6	2.8	381.876	2.8	24216.7	2.8	24592.1	2.8	375.436
