Cycle=1_Fc=1_X	Cycle=1_Fc=1_Y	Cycle=1_Fc=2_X	Cycle=1_Fc=2_Y
994	21535.1	994	21237.1
995	21535.1	995	21237.1
996	21535.1	996	21237.1
997	21535.1	997	21237.1
998	21535.1	998	21237.1
999	21535.1	999	21237.1
1000	21535.1	1000	21237.1
1001	21535.1	1001	21237.1
1002	21535.1	1002	21237.1
1003	21535.1	1003	21237.1
1004	21535.1	1004	21237.1
1005	21535.1	1005	21237.2
1006	21535.1	1006	21237.2
1007	21535.1	1007	21237.2
1008	21535.1	1008	21237.2
1009	21535	1009	21237.2
1010	21535	1010	21237.2
1011	21535	1011	21237.2
1012	21535	1012	21237.2
1013	21535	1013	21237.3
1014	21535	1014	21237.3
1015	21535	1015	21237.3
1016	21535	1016	21237.3
1017	21535	1017	21237.3
1018	21535	1018	21237.3
1019	21535	1019	21237.3
1020	21535	1020	21237.3
1021	21535	1021	21237.3
1022	21535	1022	21237.3
1023	21535	1023	21237.3
1024	21535	1024	21237.3
1025	21535	1025	21237.3
1026	21535	1026	21237.3
1027	21535	1027	21237.4
1028	21535	1028	21237.4
1029	21535	1029	21237.4
1030	21535	1030	21237.4
1031	21535	1031	21237.4
1032	21535	1032	21237.4
1033	21535	1033	21237.4
1034	21535	1034	21237.4
1035	21535	1035	21237.4
1036	21535	1036	21237.4
1037	21535	1037	21237.4
1038	21535	1038	21237.4
1039	21535	1039	21237.4
1040	21535	1040	21237.4
1041	21535	1041	21237.4
1042	21535	1042	21237.4
1043	21535	1043	21237.4
1044	21535	1044	21237.4
1045	21535	1045	21237.4
1046	21535	1046	21237.4
1047	21535	1047	21237.5
1048	21535	1048	21237.5
1049	21535	1049	21237.5
1050	21535	1050	21237.5
1051	21535	1051	21237.5
1052	21535	1052	21237.5
1053	21535	1053	21237.5
1054	21535	1054	21237.5
1055	21535	1055	21237.5
1056	21535	1056	21237.5
1057	21535	1057	21237.5
1058	21535	1058	21237.5
1059	21535	1059	21237.5
1060	21535	1060	21237.6
1061	21535	1061	21237.6
1062	21535	1062	21237.6
1063	21535	1063	21237.6
1064	21535	1064	21237.6
1065	21535	1065	21237.6
1066	21535	1066	21237.6
1067	21535	1067	21237.6
1068	21535	1068	21237.7
1069	21535	1069	21237.7
1070	21535	1070	21237.7
1071	21535	1071	21237.7
1072	21535	1072	21237.7
1073	21535	1073	21237.7
1074	21535	1074	21237.7
1075	21535	1075	21237.7
1076	21535	1076	21237.8
1077	21535	1077	21237.7
1078	21535	1078	21237.7
1079	21535	1079	21237.7
1080	21535	1080	21237.8
1081	21535	1081	21237.8
1082	21535	1082	21237.8
1083	21535	1083	21237.8
1084	21535	1084	21237.8
1085	21535	1085	21237.8
1086	21535	1086	21237.8
1087	21535	1087	21237.8
1088	21535	1088	21237.9
1089	21535	1089	21237.9
1090	21535	1090	21237.9
1091	21535	1091	21237.9
1092	21535	1092	21237.9
1093	21535	1093	21237.9
1094	21535	1094	21237.9
1095	21535	1095	21237.9
1096	21535	1096	21237.9
1097	21535	1097	21237.9
1098	21535	1098	21237.9
1099	21535	1099	21237.9
1100	21535	1100	21237.9
1101	21535	1101	21237.9
1102	21535	1102	21237.9
1103	21535	1103	21237.9
1104	21535	1104	21237.9
1105	21535	1105	21237.9
1106	21535	1106	21237.9
1107	21535	1107	21237.9
1108	21535	1108	21237.9
1109	21535	1109	21238
1110	21535	1110	21238
1111	21535	1111	21238
1112	21535	1112	21238
1113	21535	1113	21238
1114	21535	1114	21238
1115	21535	1115	21238
1116	21535	1116	21238
1117	21535	1117	21238
1118	21535	1118	21238
1119	21535	1119	21238
1120	21535	1120	21238
1121	21535	1121	21238
1122	21535	1122	21238
1123	21535	1123	21238.1
1124	21535	1124	21238.1
1125	21535	1125	21238.1
1126	21535	1126	21238.1
1127	21535	1127	21238.1
1128	21535	1128	21238.1
1129	21535	1129	21238.1
1130	21535	1130	21238.1
1131	21535	1131	21238.1
1132	21535	1132	21238.1
1133	21535	1133	21238.1
1134	21535	1134	21238.1
1135	21534.9	1135	21238.1
1136	21534.9	1136	21238.1
1137	21534.9	1137	21238.1
1138	21534.9	1138	21238.1
1139	21534.9	1139	21238.1
1140	21534.9	1140	21238.1
1141	21534.9	1141	21238.1
1142	21534.9	1142	21238.1
1143	21535	1143	21238.2
1144	21535	1144	21238.2
1145	21535	1145	21238.2
1146	21535	1146	21238.2
1147	21535	1147	21238.2
1148	21535	1148	21238.2
1149	21535	1149	21238.2
1150	21534.9	1150	21238.2
1151	21534.9	1151	21238.2
1152	21534.9	1152	21238.2
1153	21534.9	1153	21238.2
1154	21534.9	1154	21238.2
1155	21534.9	1155	21238.2
1156	21534.9	1156	21238.2
1157	21534.9	1157	21238.2
1158	21534.9	1158	21238.2
1159	21534.9	1159	21238.2
1160	21534.9	1160	21238.2
1161	21534.9	1161	21238.3
1162	21534.9	1162	21238.3
1163	21534.9	1163	21238.3
1164	21534.9	1164	21238.3
1165	21534.9	1165	21238.3
1166	21534.9	1166	21238.3
1167	21534.9	1167	21238.3
1168	21534.9	1168	21238.3
1169	21534.9	1169	21238.3
1170	21534.9	1170	21238.3
1171	21534.9	1171	21238.3
1172	21534.9	1172	21238.3
1173	21534.9	1173	21238.3
1174	21534.9	1174	21238.3
1175	21534.9	1175	21238.3
1176	21534.9	1176	21238.3
1177	21534.9	1177	21238.3
1178	21534.9	1178	21238.3
1179	21534.9	1179	21238.3
1180	21534.9	1180	21238.4
1181	21534.9	1181	21238.4
1182	21534.9	1182	21238.4
1183	21534.9	1183	21238.4
1184	21534.9	1184	21238.4
1185	21534.9	1185	21238.4
1186	21534.9	1186	21238.4
1187	21534.9	1187	21238.4
1188	21534.9	1188	21238.4
1189	21534.9	1189	21238.4
1190	21534.9	1190	21238.4
1191	21534.9	1191	21238.4
1192	21534.9	1192	21238.4
1193	21534.9	1193	21238.4
1194	21534.9	1194	21238.4
1195	21534.9	1195	21238.4
1196	21534.9	1196	21238.4
1197	21534.9	1197	21238.4
1198	21534.9	1198	21238.4
1199	21534.9	1199	21238.5
1200	21534.9	1200	21238.5
1201	21534.9	1201	21238.5
1202	21534.9	1202	21238.5
1203	21534.9	1203	21238.5
1204	21534.9	1204	21238.5
1205	21534.9	1205	21238.5
1206	21534.9	1206	21238.5
1207	21534.9	1207	21238.5
1208	21534.9	1208	21238.5
1209	21534.9	1209	21238.5
1210	21534.9	1210	21238.5
1211	21534.9	1211	21238.5
1212	21534.9	1212	21238.5
1213	21534.9	1213	21238.5
1214	21534.9	1214	21238.5
1215	21534.9	1215	21238.5
1216	21534.9	1216	21238.5
1217	21534.8	1217	21238.5
1218	21534.8	1218	21238.5
1219	21534.8	1219	21238.5
1220	21534.8	1220	21238.6
1221	21534.8	1221	21238.6
1222	21534.8	1222	21238.6
1223	21534.8	1223	21238.6
1224	21534.8	1224	21238.6
1225	21534.8	1225	21238.6
1226	21534.8	1226	21238.6
1227	21534.8	1227	21238.6
1228	21534.8	1228	21238.6
1229	21534.8	1229	21238.6
1230	21534.8	1230	21238.6
1231	21534.8	1231	21238.6
1232	21534.8	1232	21238.6
1233	21534.8	1233	21238.6
1234	21534.8	1234	21238.6
1235	21534.8	1235	21238.6
1236	21534.8	1236	21238.6
1237	21534.8	1237	21238.7
1238	21534.8	1238	21238.7
1239	21534.8	1239	21238.7
1240	21534.8	1240	21238.6
1241	21534.8	1241	21238.6
1242	21534.8	1242	21238.6
1243	21534.8	1243	21238.6
1244	21534.8	1244	21238.6
1245	21534.8	1245	21238.6
1246	21534.8	1246	21238.6
1247	21534.8	1247	21238.6
1248	21534.8	1248	21238.6
1249	21534.7	1249	21238.6
1250	21534.7	1250	21238.6
1251	21534.8	1251	21238.6
1252	21534.7	1252	21238.7
1253	21534.8	1253	21238.7
1254	21534.7	1254	21238.7
1255	21534.8	1255	21238.7
1256	21534.8	1256	21238.7
1257	21534.7	1257	21238.7
1258	21534.8	1258	21238.7
1259	21534.8	1259	21238.7
1260	21534.8	1260	21238.7
1261	21534.8	1261	21238.7
1262	21534.8	1262	21238.7
1263	21534.8	1263	21238.7
1264	21534.8	1264	21238.7
1265	21534.8	1265	21238.7
1266	21534.8	1266	21238.8
1267	21534.8	1267	21238.8
1268	21534.8	1268	21238.8
1269	21534.8	1269	21238.8
1270	21534.7	1270	21238.8
1271	21534.7	1271	21238.8
1272	21534.7	1272	21238.8
1273	21534.7	1273	21238.8
1274	21534.7	1274	21238.8
1275	21534.8	1275	21238.8
1276	21534.8	1276	21238.8
1277	21534.7	1277	21238.8
1278	21534.7	1278	21238.8
1279	21534.8	1279	21238.8
1280	21534.8	1280	21238.8
1281	21534.8	1281	21238.8
1282	21534.8	1282	21238.9
1283	21534.8	1283	21238.9
1284	21534.8	1284	21238.9
1285	21534.8	1285	21238.8
1286	21534.8	1286	21238.9
1287	21534.8	1287	21238.9
1288	21534.8	1288	21238.9
1289	21534.7	1289	21238.9
1290	21534.7	1290	21238.9
1291	21534.7	1291	21238.9
1292	21534.7	1292	21238.9
1293	21534.7	1293	21238.9
1294	21534.7	1294	21238.9
1295	21534.7	1295	21238.9
1296	21534.7	1296	21238.9
1297	21534.7	1297	21238.9
1298	21534.7	1298	21238.9
1299	21534.7	1299	21238.9
1300	21534.7	1300	21238.9
1301	21534.7	1301	21238.9
1302	21534.7	1302	21238.9
1303	21534.7	1303	21238.9
1304	21534.7	1304	21238.9
1305	21534.7	1305	21238.9
1306	21534.7	1306	21238.9
1307	21534.7	1307	21238.9
1308	21534.7	1308	21238.9
1309	21534.7	1309	21239
1310	21534.7	1310	21239
1311	21534.7	1311	21239
1312	21534.7	1312	21239
1313	21534.7	1313	21239
1314	21534.7	1314	21239
1315	21534.7	1315	21239
1316	21534.7	1316	21239
1317	21534.7	1317	21239
1318	21534.7	1318	21239
1319	21534.7	1319	21239
1320	21534.7	1320	21239
1321	21534.7	1321	21239
1322	21534.7	1322	21239
1323	21534.7	1323	21239
1324	21534.7	1324	21239
1325	21534.7	1325	21239
1326	21534.7	1326	21239.1
1327	21534.7	1327	21239.1
1328	21534.7	1328	21239.1
1329	21534.7	1329	21239.1
1330	21534.7	1330	21239.1
1331	21534.7	1331	21239.1
1332	21534.7	1332	21239.1
1333	21534.7	1333	21239
1334	21534.7	1334	21239
1335	21534.7	1335	21239
1336	21534.6	1336	21239
1337	21534.6	1337	21239
1338	21534.6	1338	21239
1339	21534.6	1339	21239
1340	21534.6	1340	21239
1341	21534.6	1341	21239
1342	21534.6	1342	21239.1
1343	21534.6	1343	21239
1344	21534.6	1344	21239
1345	21534.6	1345	21239
1346	21534.6	1346	21239
1347	21534.6	1347	21239
1348	21534.6	1348	21239
1349	21534.6	1349	21239
1350	21534.6	1350	21239
1351	21534.6	1351	21239
1352	21534.6	1352	21239
1353	21534.6	1353	21239
1354	21534.6	1354	21239
1355	21534.6	1355	21239
1356	21534.6	1356	21239
1357	21534.6	1357	21239
1358	21534.6	1358	21239
1359	21534.5	1359	21239
1360	21534.6	1360	21239.1
1361	21534.5	1361	21239.1
1362	21534.5	1362	21239.1
1363	21534.5	1363	21239.1
1364	21534.5	1364	21239.1
1365	21534.5	1365	21239.1
1366	21534.6	1366	21239.1
1367	21534.6	1367	21239.1
1368	21534.6	1368	21239.1
1369	21534.6	1369	21239.1
1370	21534.6	1370	21239.1
1371	21534.6	1371	21239.1
1372	21534.6	1372	21239.1
1373	21534.6	1373	21239.1
1374	21534.6	1374	21239.1
1375	21534.6	1375	21239.1
1376	21534.6	1376	21239.1
1377	21534.6	1377	21239.1
1378	21534.6	1378	21239.1
1379	21534.6	1379	21239.1
1380	21534.5	1380	21239.1
1381	21534.5	1381	21239.2
1382	21534.5	1382	21239.2
1383	21534.5	1383	21239.2
1384	21534.5	1384	21239.2
1385	21534.5	1385	21239.2
1386	21534.5	1386	21239.2
1387	21534.5	1387	21239.2
1388	21534.5	1388	21239.2
1389	21534.5	1389	21239.2
1390	21534.5	1390	21239.2
1391	21534.5	1391	21239.2
1392	21534.5	1392	21239.2
1393	21534.5	1393	21239.2
1394	21534.5	1394	21239.2
1395	21534.5	1395	21239.2
1396	21534.5	1396	21239.2
1397	21534.5	1397	21239.2
1398	21534.5	1398	21239.2
1399	21534.5	1399	21239.2
1400	21534.5	1400	21239.2
1401	21534.5	1401	21239.3
1402	21534.5	1402	21239.3
1403	21534.5	1403	21239.3
1404	21534.5	1404	21239.3
1405	21534.6	1405	21239.3
1406	21534.6	1406	21239.3
1407	21534.6	1407	21239.3
1408	21534.6	1408	21239.3
1409	21534.6	1409	21239.3
1410	21534.6	1410	21239.3
1411	21534.6	1411	21239.3
1412	21534.5	1412	21239.3
1413	21534.5	1413	21239.3
1414	21534.5	1414	21239.3
1415	21534.5	1415	21239.3
1416	21534.5	1416	21239.3
1417	21534.5	1417	21239.3
1418	21534.5	1418	21239.3
1419	21534.5	1419	21239.3
1420	21534.5	1420	21239.3
1421	21534.5	1421	21239.3
1422	21534.5	1422	21239.3
1423	21534.5	1423	21239.3
1424	21534.5	1424	21239.3
1425	21534.4	1425	21239.3
1426	21534.4	1426	21239.3
1427	21534.4	1427	21239.3
1428	21534.4	1428	21239.3
1429	21534.5	1429	21239.3
1430	21534.5	1430	21239.3
1431	21534.5	1431	21239.3
1432	21534.5	1432	21239.3
1433	21534.5	1433	21239.3
1434	21534.5	1434	21239.3
1435	21534.4	1435	21239.3
1436	21534.4	1436	21239.3
1437	21534.4	1437	21239.3
1438	21534.4	1438	21239.3
1439	21534.4	1439	21239.3
1440	21534.4	1440	21239.3
1441	21534.4	1441	21239.3
1442	21534.4	1442	21239.3
1443	21534.4	1443	21239.3
1444	21534.4	1444	21239.3
1445	21534.4	1445	21239.3
1446	21534.4	1446	21239.3
1447	21534.4	1447	21239.4
1448	21534.4	1448	21239.4
1449	21534.4	1449	21239.4
1450	21534.4	1450	21239.4
1451	21534.4	1451	21239.4
1452	21534.4	1452	21239.4
1453	21534.4	1453	21239.4
1454	21534.4	1454	21239.4
1455	21534.4	1455	21239.4
1456	21534.4	1456	21239.4
1457	21534.4	1457	21239.4
1458	21534.4	1458	21239.4
1459	21534.4	1459	21239.4
1460	21534.4	1460	21239.4
1461	21534.4	1461	21239.4
1462	21534.4	1462	21239.4
1463	21534.4	1463	21239.4
1464	21534.4	1464	21239.4
1465	21534.3	1465	21239.4
1466	21534.3	1466	21239.4
1467	21534.3	1467	21239.4
1468	21534.4	1468	21239.4
1469	21534.3	1469	21239.4
1470	21534.3	1470	21239.4
1471	21534.3	1471	21239.4
1472	21534.3	1472	21239.4
1473	21534.3	1473	21239.4
1474	21534.3	1474	21239.4
1475	21534.3	1475	21239.4
1476	21534.3	1476	21239.4
1477	21534.3	1477	21239.4
1478	21534.4	1478	21239.5
1479	21534.4	1479	21239.5
1480	21534.4	1480	21239.5
1481	21534.4	1481	21239.5
1482	21534.4	1482	21239.5
1483	21534.4	1483	21239.5
1484	21534.4	1484	21239.5
1485	21534.4	1485	21239.5
1486	21534.4	1486	21239.5
1487	21534.4	1487	21239.6
1488	21534.4	1488	21239.6
1489	21534.4	1489	21239.6
1490	21534.4	1490	21239.6
1491	21534.4	1491	21239.6
1492	21534.4	1492	21239.6
1493	21534.4	1493	21239.6
1494	21534.4	1494	21239.6
1495	21534.4	1495	21239.6
1496	21534.4	1496	21239.6
1497	21534.4	1497	21239.6
1498	21534.4	1498	21239.6
1499	21534.3	1499	21239.6
1500	21534.3	1500	21239.6
1501	21534.3	1501	21239.6
1502	21534.3	1502	21239.6
1503	21534.3	1503	21239.6
1504	21534.4	1504	21239.6
1505	21534.3	1505	21239.6
1506	21534.4	1506	21239.6
1507	21534.4	1507	21239.6
1508	21534.4	1508	21239.6
1509	21534.4	1509	21239.6
1510	21534.4	1510	21239.6
1511	21534.4	1511	21239.6
1512	21534.4	1512	21239.6
1513	21534.4	1513	21239.6
1514	21534.4	1514	21239.6
1515	21534.4	1515	21239.6
1516	21534.4	1516	21239.6
1517	21534.4	1517	21239.6
1518	21534.4	1518	21239.6
1519	21534.3	1519	21239.6
1520	21534.4	1520	21239.7
1521	21534.3	1521	21239.7
1522	21534.3	1522	21239.7
1523	21534.3	1523	21239.7
1524	21534.3	1524	21239.7
1525	21534.3	1525	21239.7
1526	21534.3	1526	21239.7
1527	21534.3	1527	21239.7
1528	21534.3	1528	21239.7
1529	21534.3	1529	21239.7
1530	21534.3	1530	21239.7
1531	21534.4	1531	21239.7
1532	21534.4	1532	21239.7
1533	21534.4	1533	21239.7
1534	21534.4	1534	21239.7
1535	21534.4	1535	21239.7
1536	21534.3	1536	21239.7
1537	21534.3	1537	21239.7
1538	21534.3	1538	21239.7
1539	21534.3	1539	21239.7
1540	21534.3	1540	21239.7
1541	21534.3	1541	21239.7
1542	21534.3	1542	21239.8
1543	21534.3	1543	21239.8
1544	21534.3	1544	21239.8
1545	21534.3	1545	21239.8
1546	21534.3	1546	21239.8
1547	21534.3	1547	21239.8
1548	21534.3	1548	21239.8
1549	21534.3	1549	21239.8
1550	21534.3	1550	21239.8
1551	21534.3	1551	21239.8
1552	21534.3	1552	21239.8
1553	21534.3	1553	21239.8
1554	21534.3	1554	21239.8
1555	21534.3	1555	21239.8
1556	21534.3	1556	21239.8
1557	21534.3	1557	21239.8
1558	21534.3	1558	21239.8
1559	21534.3	1559	21239.8
1560	21534.3	1560	21239.8
1561	21534.3	1561	21239.8
1562	21534.3	1562	21239.8
1563	21534.3	1563	21239.8
1564	21534.3	1564	21239.8
1565	21534.3	1565	21239.8
1566	21534.3	1566	21239.8
1567	21534.3	1567	21239.8
1568	21534.3	1568	21239.8
1569	21534.3	1569	21239.8
1570	21534.3	1570	21239.8
1571	21534.3	1571	21239.8
1572	21534.3	1572	21239.8
1573	21534.3	1573	21239.8
1574	21534.3	1574	21239.8
1575	21534.2	1575	21239.8
1576	21534.2	1576	21239.8
1577	21534.2	1577	21239.8
1578	21534.2	1578	21239.8
1579	21534.2	1579	21239.8
1580	21534.3	1580	21239.8
1581	21534.3	1581	21239.8
1582	21534.3	1582	21239.9
1583	21534.3	1583	21239.9
1584	21534.3	1584	21239.9
1585	21534.3	1585	21239.9
1586	21534.3	1586	21239.9
1587	21534.3	1587	21239.9
1588	21534.3	1588	21239.9
1589	21534.3	1589	21239.9
1590	21534.3	1590	21239.9
1591	21534.3	1591	21239.9
1592	21534.3	1592	21239.9
1593	21534.3	1593	21239.9
1594	21534.3	1594	21239.9
1595	21534.3	1595	21239.9
1596	21534.3	1596	21239.9
1597	21534.3	1597	21240
1598	21534.3	1598	21240
1599	21534.3	1599	21240
1600	21534.3	1600	21240
1601	21534.3	1601	21240
1602	21534.3	1602	21240
1603	21534.3	1603	21240
1604	21534.3	1604	21240
1605	21534.3	1605	21240
1606	21534.3	1606	21240
1607	21534.3	1607	21240
1608	21534.3	1608	21240
1609	21534.3	1609	21240
1610	21534.3	1610	21240
1611	21534.3	1611	21240.1
1612	21534.3	1612	21240.1
1613	21534.3	1613	21240.1
1614	21534.3	1614	21240.1
1615	21534.3	1615	21240.1
1616	21534.3	1616	21240.1
1617	21534.3	1617	21240.1
1618	21534.3	1618	21240.1
1619	21534.3	1619	21240.1
1620	21534.3	1620	21240.1
1621	21534.3	1621	21240.1
1622	21534.3	1622	21240.1
1623	21534.3	1623	21240.1
1624	21534.3	1624	21240
1625	21534.2	1625	21240
1626	21534.2	1626	21240
1627	21534.2	1627	21240
1628	21534.2	1628	21240
1629	21534.2	1629	21240
1630	21534.2	1630	21240
1631	21534.2	1631	21240
1632	21534.2	1632	21240
1633	21534.2	1633	21240
1634	21534.2	1634	21240
1635	21534.2	1635	21240
1636	21534.2	1636	21240.1
1637	21534.2	1637	21240.1
1638	21534.2	1638	21240.1
1639	21534.2	1639	21240.1
1640	21534.2	1640	21240.1
1641	21534.2	1641	21240.1
1642	21534.2	1642	21240.1
1643	21534.2	1643	21240.1
1644	21534.2	1644	21240.1
1645	21534.2	1645	21240.1
1646	21534.2	1646	21240.1
1647	21534.2	1647	21240.1
1648	21534.2	1648	21240.1
1649	21534.2	1649	21240.1
1650	21534.2	1650	21240.2
1651	21534.2	1651	21240.2
1652	21534.2	1652	21240.2
1653	21534.2	1653	21240.2
1654	21534.2	1654	21240.2
1655	21534.2	1655	21240.2
1656	21534.2	1656	21240.1
1657	21534.2	1657	21240.1
1658	21534.2	1658	21240.1
1659	21534.2	1659	21240.1
1660	21534.2	1660	21240.1
1661	21534.2	1661	21240.1
1662	21534.2	1662	21240.1
1663	21534.2	1663	21240.2
1664	21534.2	1664	21240.2
1665	21534.2	1665	21240.2
1666	21534.1	1666	21240.2
1667	21534.1	1667	21240.2
1668	21534.1	1668	21240.2
1669	21534.2	1669	21240.2
1670	21534.2	1670	21240.2
1671	21534.2	1671	21240.2
1672	21534.2	1672	21240.2
1673	21534.2	1673	21240.2
1674	21534.2	1674	21240.3
1675	21534.2	1675	21240.3
1676	21534.2	1676	21240.3
1677	21534.2	1677	21240.3
1678	21534.2	1678	21240.3
1679	21534.2	1679	21240.3
1680	21534.2	1680	21240.3
1681	21534.2	1681	21240.3
1682	21534.2	1682	21240.3
1683	21534.2	1683	21240.3
1684	21534.2	1684	21240.3
1685	21534.2	1685	21240.3
1686	21534.2	1686	21240.3
1687	21534.2	1687	21240.3
1688	21534.2	1688	21240.3
1689	21534.2	1689	21240.3
1690	21534.2	1690	21240.3
1691	21534.2	1691	21240.3
1692	21534.2	1692	21240.3
1693	21534.2	1693	21240.3
1694	21534.2	1694	21240.3
1695	21534.2	1695	21240.3
1696	21534.2	1696	21240.3
1697	21534.2	1697	21240.3
1698	21534.2	1698	21240.3
1699	21534.2	1699	21240.3
1700	21534.2	1700	21240.3
1701	21534.2	1701	21240.3
1702	21534.2	1702	21240.3
1703	21534.2	1703	21240.3
1704	21534.2	1704	21240.3
1705	21534.2	1705	21240.3
1706	21534.2	1706	21240.3
1707	21534.2	1707	21240.3
1708	21534.2	1708	21240.3
1709	21534.2	1709	21240.3
1710	21534.2	1710	21240.3
1711	21534.2	1711	21240.3
1712	21534.2	1712	21240.3
1713	21534.2	1713	21240.3
1714	21534.2	1714	21240.3
1715	21534.2	1715	21240.4
1716	21534.2	1716	21240.4
1717	21534.2	1717	21240.4
1718	21534.2	1718	21240.4
1719	21534.2	1719	21240.4
1720	21534.2	1720	21240.4
1721	21534.2	1721	21240.4
1722	21534.2	1722	21240.4
1723	21534.2	1723	21240.4
1724	21534.2	1724	21240.4
1725	21534.2	1725	21240.4
1726	21534.2	1726	21240.4
1727	21534.2	1727	21240.4
1728	21534.2	1728	21240.4
1729	21534.2	1729	21240.4
1730	21534.2	1730	21240.4
1731	21534.2	1731	21240.4
1732	21534.2	1732	21240.4
1733	21534.2	1733	21240.4
1734	21534.2	1734	21240.4
1735	21534.2	1735	21240.4
1736	21534.2	1736	21240.4
1737	21534.2	1737	21240.4
1738	21534.2	1738	21240.4
1739	21534.2	1739	21240.4
1740	21534.1	1740	21240.5
1741	21534.1	1741	21240.5
1742	21534.1	1742	21240.5
1743	21534.1	1743	21240.5
1744	21534.1	1744	21240.5
1745	21534.1	1745	21240.5
1746	21534.1	1746	21240.5
1747	21534.1	1747	21240.5
1748	21534.1	1748	21240.5
1749	21534.2	1749	21240.5
1750	21534.2	1750	21240.5
1751	21534.2	1751	21240.5
1752	21534.2	1752	21240.5
1753	21534.2	1753	21240.5
1754	21534.2	1754	21240.5
1755	21534.2	1755	21240.5
1756	21534.1	1756	21240.5
1757	21534.2	1757	21240.5
1758	21534.1	1758	21240.5
1759	21534.1	1759	21240.5
1760	21534.1	1760	21240.5
1761	21534.1	1761	21240.5
1762	21534.1	1762	21240.5
1763	21534.1	1763	21240.5
1764	21534.1	1764	21240.5
1765	21534.1	1765	21240.6
1766	21534.2	1766	21240.6
1767	21534.1	1767	21240.6
1768	21534.1	1768	21240.6
1769	21534.1	1769	21240.6
1770	21534.1	1770	21240.6
1771	21534.1	1771	21240.6
